tx_id,timestamp,src_type,src_id,dst_type,dst_id,amount,currency,channel,src_country,dst_country,is_cross_border,rule_hits,anomaly_score,label
220,2025-09-02T17:47:11Z,customer,187,customer,134,5242.51,USD,CASH,FR,FR,False,,11,normal
221,2025-07-18T01:37:11Z,company,76,company,28,480.59,EUR,CARD,ES,DE,True,,18,normal
222,2025-08-18T15:57:11Z,company,64,company,44,2041.25,USD,CARD,BE,NL,True,,3,normal
223,2025-08-20T19:59:11Z,customer,76,customer,80,2435.24,GBP,SEPA,FR,FR,False,,6,normal
224,2025-09-09T01:40:11Z,customer,128,company,33,3285.83,EUR,SWIFT,FR,CH,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,35,normal
225,2025-08-21T03:20:11Z,customer,80,customer,77,1362.37,GBP,SWIFT,FR,FR,False,,23,normal
226,2025-08-20T04:13:11Z,customer,97,customer,113,5712.01,EUR,CARD,FR,FR,False,ODD_HOUR_ACTIVITY,13,normal
227,2025-08-07T16:29:11Z,customer,67,company,37,2531.29,EUR,PSU-PSD2,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,52,normal
228,2025-08-14T21:10:11Z,customer,7,customer,49,1499.64,GBP,CASH,FR,FR,False,,13,normal
229,2025-07-30T16:35:11Z,customer,92,company,52,4789.35,USD,CASH,FR,SG,True,FONDS_SEIN_PAYS_TIER,28,normal
230,2025-07-15T13:16:11Z,customer,142,customer,74,1904.97,EUR,SWIFT,FR,FR,False,,22,normal
231,2025-07-29T01:40:11Z,customer,153,customer,122,1195.15,CHF,SWIFT,FR,FR,False,,16,normal
232,2025-09-04T18:34:11Z,customer,71,company,61,443.35,CHF,PSU-PSD2,FR,GB,True,,21,normal
233,2025-08-16T10:45:11Z,customer,171,customer,131,7088.8,CHF,CRYPTO,FR,FR,False,,14,normal
234,2025-07-16T07:47:11Z,customer,30,customer,184,3547.31,USD,CASH,FR,FR,False,,8,normal
235,2025-08-19T04:08:11Z,customer,189,customer,199,3877.33,USD,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,49,normal
236,2025-07-20T08:43:11Z,customer,32,customer,59,39.73,CHF,CRYPTO,FR,FR,False,,18,normal
237,2025-07-30T16:51:11Z,company,8,customer,97,6426.75,GBP,SEPA,CN,FR,True,HIGH_RISK_JURISDICTION,18,normal
238,2025-09-07T13:15:11Z,customer,133,company,70,1692.56,GBP,SEPA,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,41,normal
239,2025-07-27T22:54:11Z,customer,110,customer,134,1039.48,EUR,PSU-PSD2,FR,FR,False,,34,normal
240,2025-07-21T20:26:11Z,customer,6,company,56,153.6,USD,PSU-PSD2,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,60,normal
241,2025-08-05T14:34:11Z,company,24,company,40,460.87,USD,CRYPTO,AE,GB,True,,15,normal
242,2025-08-17T22:57:11Z,customer,158,company,69,1473.64,GBP,CRYPTO,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,47,normal
243,2025-08-20T20:47:11Z,company,51,customer,34,2494.97,CHF,SEPA,BE,FR,True,,18,normal
244,2025-08-03T15:14:11Z,company,67,customer,173,218.41,CHF,PSU-PSD2,IR,FR,True,HIGH_RISK_JURISDICTION,35,normal
245,2025-07-19T15:11:11Z,company,16,customer,121,4166.5,CHF,CARD,US,FR,True,,11,normal
246,2025-08-08T01:08:11Z,customer,169,customer,112,4882.5,EUR,CARD,FR,FR,False,ODD_HOUR_ACTIVITY,21,normal
247,2025-08-12T06:24:11Z,customer,141,company,35,2433.61,CHF,CASH,FR,FR,False,,28,normal
248,2025-08-15T02:00:11Z,customer,120,company,18,1159.56,CHF,CARD,FR,IE,True,,10,normal
249,2025-08-05T19:40:11Z,customer,189,company,50,188.76,CHF,SEPA,FR,BE,True,,24,normal
250,2025-09-04T05:55:11Z,company,60,customer,113,4678.25,USD,PSU-PSD2,CH,FR,True,,13,normal
251,2025-08-28T07:20:11Z,customer,34,company,2,1086.83,EUR,PSU-PSD2,FR,IE,True,,5,normal
252,2025-08-18T16:16:11Z,customer,178,customer,62,653.22,EUR,CRYPTO,FR,FR,False,,30,normal
253,2025-07-21T03:32:11Z,customer,164,company,5,2432.13,CHF,SEPA,FR,LU,True,ODD_HOUR_ACTIVITY,25,normal
254,2025-08-17T15:31:11Z,customer,143,company,9,1742.88,EUR,CARD,FR,LU,True,,16,normal
255,2025-07-23T06:24:11Z,customer,134,customer,93,1224.84,EUR,PSU-PSD2,FR,FR,False,,33,normal
256,2025-08-11T17:58:11Z,customer,41,customer,12,4605.46,USD,SEPA,FR,FR,False,,14,normal
257,2025-08-12T11:23:11Z,customer,86,customer,93,1899.17,USD,CARD,FR,FR,False,,17,normal
258,2025-08-28T19:23:11Z,company,8,company,45,4639.32,EUR,CARD,CN,GB,True,HIGH_RISK_JURISDICTION,23,normal
259,2025-08-13T00:22:11Z,company,78,company,19,1970.58,GBP,CARD,AE,ES,True,,27,normal
260,2025-07-21T06:06:11Z,customer,68,company,11,3239.94,USD,SWIFT,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,46,normal
261,2025-08-10T17:09:11Z,company,42,customer,77,961.88,GBP,CASH,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,68,normal
262,2025-07-30T10:57:11Z,customer,177,customer,138,7043.68,GBP,CRYPTO,FR,FR,False,,26,normal
263,2025-07-19T22:25:11Z,customer,78,company,42,2912.01,CHF,CRYPTO,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,68,normal
264,2025-07-26T01:56:11Z,customer,10,customer,193,4600.96,GBP,SWIFT,FR,FR,False,ODD_HOUR_ACTIVITY,33,normal
265,2025-08-13T00:32:11Z,company,74,company,7,1398.74,EUR,CASH,GB,NL,True,,20,normal
266,2025-08-27T10:21:11Z,customer,32,customer,159,588.78,USD,CRYPTO,FR,FR,False,,8,normal
267,2025-08-20T22:19:11Z,company,72,customer,89,5817.53,GBP,CRYPTO,LU,FR,True,,15,normal
268,2025-07-31T10:41:11Z,customer,130,customer,10,3921.15,GBP,SEPA,FR,FR,False,,35,normal
269,2025-08-29T10:20:11Z,company,22,customer,183,1984.43,GBP,CARD,IE,FR,True,,21,normal
270,2025-07-28T05:46:11Z,customer,170,customer,49,1571.76,CHF,SEPA,FR,FR,False,,21,normal
271,2025-08-06T08:26:11Z,company,73,company,40,6286.11,GBP,PSU-PSD2,DE,GB,True,,22,normal
272,2025-07-31T16:22:11Z,customer,188,company,50,2293.2,CHF,CARD,FR,BE,True,,39,normal
273,2025-07-17T21:55:11Z,customer,148,customer,166,1729.0,EUR,SWIFT,FR,FR,False,,17,normal
274,2025-07-18T12:06:11Z,customer,106,company,31,4799.76,EUR,CARD,FR,BE,True,,11,normal
275,2025-07-11T15:16:11Z,customer,24,customer,166,3734.08,GBP,SWIFT,FR,FR,False,,15,normal
276,2025-08-04T19:20:11Z,customer,5,company,53,6014.49,CHF,SWIFT,FR,CH,True,FONDS_SEIN_PAYS_TIER,40,normal
277,2025-07-15T00:53:11Z,customer,182,company,32,5355.41,USD,SWIFT,FR,IE,True,ODD_HOUR_ACTIVITY,38,normal
278,2025-08-20T08:08:11Z,customer,26,company,76,3572.24,USD,PSU-PSD2,FR,ES,True,,18,normal
279,2025-07-17T13:19:11Z,customer,38,company,61,2412.07,EUR,CARD,FR,GB,True,,26,normal
280,2025-07-14T19:11:11Z,company,38,customer,53,334.33,USD,PSU-PSD2,US,FR,True,,8,normal
281,2025-08-22T04:32:11Z,customer,18,customer,126,167.16,CHF,CARD,FR,FR,False,,15,normal
282,2025-08-25T13:50:11Z,customer,152,customer,198,5077.0,USD,SEPA,FR,FR,False,,31,normal
283,2025-09-08T05:16:11Z,customer,162,company,11,1577.38,CHF,CRYPTO,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,56,normal
284,2025-07-20T08:53:11Z,company,49,customer,185,2629.4,EUR,CARD,US,FR,True,,13,normal
285,2025-08-12T23:40:11Z,company,70,company,2,2621.94,CHF,CASH,NG,IE,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,33,normal
286,2025-07-11T20:49:11Z,customer,175,customer,81,3011.37,CHF,CARD,FR,FR,False,,34,normal
287,2025-08-28T16:43:11Z,company,47,customer,98,5776.68,GBP,CRYPTO,IT,FR,True,,13,normal
288,2025-08-01T08:28:11Z,customer,75,customer,4,29569.23,CHF,CARD,FR,FR,False,,16,normal
289,2025-07-11T21:24:11Z,customer,66,customer,109,64.91,GBP,PSU-PSD2,FR,FR,False,,10,normal
290,2025-07-30T12:03:11Z,company,65,customer,126,6042.14,EUR,CARD,AE,FR,True,,18,normal
291,2025-07-25T15:56:11Z,customer,191,customer,120,1089.69,CHF,CARD,FR,FR,False,,22,normal
292,2025-07-29T03:17:11Z,customer,28,customer,103,4510.56,EUR,SWIFT,FR,FR,False,ODD_HOUR_ACTIVITY,40,normal
293,2025-08-09T13:18:11Z,customer,94,company,69,884.65,USD,SEPA,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
294,2025-09-05T20:10:11Z,company,55,customer,115,256.44,USD,CARD,NG,FR,True,HIGH_RISK_JURISDICTION,34,normal
295,2025-08-30T01:39:11Z,customer,141,company,54,1949.07,EUR,CARD,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,46,normal
296,2025-08-03T05:29:11Z,customer,186,customer,176,1086.5,GBP,SWIFT,FR,FR,False,,23,normal
297,2025-08-30T23:50:11Z,company,33,customer,195,3396.19,CHF,CARD,CH,FR,True,,12,normal
298,2025-08-19T23:04:11Z,company,26,customer,23,637.94,CHF,PSU-PSD2,RU,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,54,normal
299,2025-08-16T14:32:11Z,customer,18,customer,96,57.83,EUR,CRYPTO,FR,FR,False,,21,normal
300,2025-08-14T16:21:11Z,customer,63,company,14,4254.2,CHF,SEPA,FR,SG,True,FONDS_SEIN_PAYS_TIER,47,normal
301,2025-07-30T00:45:11Z,customer,20,company,20,2239.44,CHF,CASH,FR,GB,True,ODD_HOUR_ACTIVITY,22,normal
302,2025-08-24T04:44:11Z,customer,145,customer,95,1020.8,GBP,SEPA,FR,FR,False,,21,normal
303,2025-07-12T16:07:11Z,customer,154,customer,76,538.44,GBP,SWIFT,FR,FR,False,,9,normal
304,2025-08-21T02:24:11Z,customer,123,customer,29,571.91,USD,CASH,FR,FR,False,,12,normal
305,2025-07-15T10:01:11Z,customer,154,customer,5,515.58,GBP,CARD,FR,FR,False,,8,normal
306,2025-08-27T22:04:11Z,customer,15,company,3,7451.39,GBP,SEPA,FR,NL,True,,16,normal
307,2025-07-24T07:40:11Z,customer,183,customer,104,320.1,EUR,SEPA,FR,FR,False,,13,normal
308,2025-08-31T16:44:11Z,company,51,company,45,2509.6,GBP,CARD,BE,GB,True,,29,normal
309,2025-08-12T08:49:11Z,company,72,customer,181,1319.24,GBP,CRYPTO,LU,FR,True,,22,normal
310,2025-08-11T20:17:11Z,company,34,company,4,3486.74,CHF,CASH,NG,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,60,normal
311,2025-08-30T11:05:11Z,customer,97,company,1,2402.03,CHF,CARD,FR,IT,True,,8,normal
312,2025-07-22T18:22:11Z,customer,100,customer,86,2806.52,EUR,SEPA,FR,FR,False,,27,normal
313,2025-08-11T14:16:11Z,customer,48,customer,115,1005.52,GBP,PSU-PSD2,FR,FR,False,,12,normal
314,2025-09-02T13:13:11Z,customer,27,company,8,267.8,USD,CRYPTO,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,40,normal
315,2025-08-22T23:22:11Z,company,41,company,49,216.45,GBP,CRYPTO,GB,US,True,FONDS_SEIN_PAYS_TIER,43,normal
316,2025-08-09T05:50:11Z,customer,158,customer,92,558.26,USD,PSU-PSD2,FR,FR,False,,34,normal
317,2025-08-26T16:50:11Z,company,41,customer,72,6925.37,CHF,PSU-PSD2,GB,FR,True,,29,normal
318,2025-07-22T08:30:11Z,customer,183,customer,184,154.92,CHF,SEPA,FR,FR,False,,12,normal
319,2025-07-13T04:51:11Z,company,35,customer,195,1271.09,USD,SWIFT,FR,FR,False,,38,normal
320,2025-09-01T00:42:11Z,customer,81,customer,186,1899.97,GBP,CRYPTO,FR,FR,False,,21,normal
321,2025-07-26T22:13:11Z,company,80,company,7,1205.08,GBP,SEPA,IE,NL,True,,19,normal
322,2025-09-02T12:47:11Z,customer,15,company,46,1993.38,USD,CASH,FR,FR,False,,26,normal
323,2025-09-03T05:26:11Z,customer,65,customer,61,3752.82,USD,CARD,FR,FR,False,,23,normal
324,2025-07-19T21:16:11Z,customer,43,customer,53,970.75,CHF,PSU-PSD2,FR,FR,False,,19,normal
325,2025-08-28T13:49:11Z,customer,117,company,79,2371.29,CHF,CARD,FR,GB,True,,25,normal
326,2025-07-19T20:58:11Z,customer,48,company,76,1382.37,USD,SWIFT,FR,ES,True,,24,normal
327,2025-07-20T22:33:11Z,customer,93,company,13,930.74,GBP,SEPA,FR,CH,True,FONDS_SEIN_PAYS_TIER,41,normal
328,2025-09-08T04:57:11Z,company,73,customer,145,3072.41,USD,PSU-PSD2,DE,FR,True,ODD_HOUR_ACTIVITY,42,normal
329,2025-07-16T06:56:11Z,customer,185,customer,137,1384.19,CHF,PSU-PSD2,FR,FR,False,,25,normal
330,2025-08-15T11:45:11Z,company,1,customer,64,798.63,GBP,SWIFT,IT,FR,True,,9,normal
331,2025-07-17T21:38:11Z,company,7,company,10,2481.49,CHF,SEPA,NL,IE,True,,18,normal
332,2025-09-08T01:07:11Z,company,33,customer,119,798.54,CHF,SEPA,CH,FR,True,,13,normal
333,2025-09-03T22:47:11Z,company,63,customer,187,6458.57,USD,CRYPTO,IR,FR,True,HIGH_RISK_JURISDICTION,43,normal
334,2025-08-09T19:50:11Z,customer,23,company,61,5407.82,EUR,PSU-PSD2,FR,GB,True,,18,normal
335,2025-08-10T19:14:11Z,customer,200,company,55,213.23,USD,SWIFT,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,59,normal
336,2025-08-02T02:21:11Z,customer,95,customer,163,2548.78,USD,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,39,normal
337,2025-07-15T13:31:11Z,customer,92,customer,171,828.51,USD,PSU-PSD2,FR,FR,False,,30,normal
338,2025-08-27T01:19:11Z,company,35,company,36,2788.69,USD,CARD,FR,IT,True,ODD_HOUR_ACTIVITY,43,normal
339,2025-08-20T19:24:11Z,company,11,customer,35,3267.88,USD,CASH,NG,FR,True,HIGH_RISK_JURISDICTION,38,normal
340,2025-08-20T07:36:11Z,customer,116,company,10,129.34,GBP,SEPA,FR,IE,True,,20,normal
341,2025-08-05T02:03:11Z,company,67,company,7,1275.11,GBP,PSU-PSD2,IR,NL,True,HIGH_RISK_JURISDICTION,31,normal
342,2025-08-23T18:48:11Z,customer,110,customer,59,1555.89,EUR,CARD,FR,FR,False,,21,normal
343,2025-08-16T16:11:11Z,customer,87,customer,45,784.9,CHF,SEPA,FR,FR,False,,11,normal
344,2025-08-29T19:21:11Z,company,32,customer,174,5494.78,EUR,CARD,IE,FR,True,,4,normal
345,2025-08-21T10:31:11Z,customer,148,customer,29,210.35,EUR,CRYPTO,FR,FR,False,,24,normal
346,2025-08-23T15:23:11Z,company,11,customer,190,1980.09,EUR,CRYPTO,NG,FR,True,HIGH_RISK_JURISDICTION,43,normal
347,2025-08-03T23:21:11Z,company,34,customer,4,8047.55,CHF,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,57,normal
348,2025-08-23T08:40:11Z,customer,174,customer,129,5165.87,EUR,CRYPTO,FR,FR,False,,22,normal
349,2025-08-12T05:38:11Z,customer,159,company,48,5192.16,EUR,CARD,FR,LU,True,,34,normal
350,2025-08-31T02:38:11Z,customer,95,customer,124,2561.65,GBP,PSU-PSD2,FR,FR,False,ODD_HOUR_ACTIVITY,28,normal
351,2025-09-06T23:42:11Z,customer,152,customer,97,3622.51,GBP,CASH,FR,FR,False,,26,normal
352,2025-07-23T02:38:11Z,customer,44,company,20,2615.03,CHF,CASH,FR,GB,True,ODD_HOUR_ACTIVITY,34,normal
353,2025-07-28T12:20:11Z,customer,104,customer,125,2224.18,GBP,SWIFT,FR,FR,False,,32,normal
354,2025-08-14T08:16:11Z,customer,3,company,5,1672.68,USD,SEPA,FR,LU,True,,10,normal
355,2025-08-14T21:25:11Z,company,11,company,13,394.2,CHF,SEPA,NG,CH,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,48,normal
356,2025-08-27T07:03:11Z,customer,156,company,17,708.59,EUR,CRYPTO,FR,SG,True,FONDS_SEIN_PAYS_TIER,38,normal
357,2025-08-05T12:33:11Z,company,49,company,24,63344.21,EUR,CRYPTO,US,AE,True,FONDS_SEIN_PAYS_TIER,25,normal
358,2025-07-16T19:58:11Z,company,18,customer,115,18.87,GBP,CARD,IE,FR,True,,22,normal
359,2025-08-24T20:08:11Z,company,20,customer,38,849.53,GBP,SWIFT,GB,FR,True,,0,normal
360,2025-08-18T04:56:11Z,company,20,customer,139,2015.44,EUR,CASH,GB,FR,True,ODD_HOUR_ACTIVITY,25,normal
361,2025-08-15T19:11:11Z,company,40,customer,196,1864.12,CHF,SWIFT,GB,FR,True,,16,normal
362,2025-08-13T03:42:11Z,customer,103,company,76,1592.44,CHF,PSU-PSD2,FR,ES,True,,23,normal
363,2025-09-08T23:40:11Z,customer,59,company,13,1577.26,GBP,SEPA,FR,CH,True,FONDS_SEIN_PAYS_TIER,31,normal
364,2025-07-19T19:44:11Z,customer,105,customer,54,3602.35,EUR,SWIFT,FR,FR,False,,23,normal
365,2025-07-22T20:34:11Z,customer,187,customer,100,1811.34,EUR,PSU-PSD2,FR,FR,False,,15,normal
366,2025-08-21T15:09:11Z,customer,93,customer,182,1482.82,USD,SEPA,FR,FR,False,,36,normal
367,2025-09-01T23:37:11Z,customer,50,customer,148,245.8,EUR,CASH,FR,FR,False,,9,normal
368,2025-07-13T10:22:11Z,customer,64,company,7,167.3,EUR,PSU-PSD2,FR,NL,True,,31,normal
369,2025-07-29T23:20:11Z,company,10,customer,97,6185.27,USD,PSU-PSD2,IE,FR,True,,13,normal
370,2025-09-03T15:52:11Z,company,62,customer,197,3097.78,CHF,SEPA,AE,FR,True,,29,normal
371,2025-07-22T23:16:11Z,customer,40,company,61,2947.76,GBP,SWIFT,FR,GB,True,,15,normal
372,2025-07-17T13:40:11Z,customer,86,customer,64,1899.02,CHF,CARD,FR,FR,False,,24,normal
373,2025-09-08T14:53:11Z,customer,125,customer,81,3616.11,CHF,CARD,FR,FR,False,,26,normal
374,2025-08-11T13:36:11Z,company,38,customer,143,977.77,EUR,SWIFT,US,FR,True,,11,normal
375,2025-08-30T05:32:11Z,customer,152,company,26,2131.77,USD,SEPA,FR,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,41,normal
376,2025-07-11T08:21:11Z,customer,192,company,19,1840.32,GBP,SEPA,FR,ES,True,,19,normal
377,2025-08-31T04:35:11Z,company,63,customer,191,3787.85,USD,SWIFT,IR,FR,True,HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,57,normal
378,2025-08-18T07:23:11Z,customer,16,customer,89,2276.75,USD,CASH,FR,FR,False,,23,normal
379,2025-07-14T14:02:11Z,customer,47,company,48,2344.85,EUR,CARD,FR,LU,True,,30,normal
380,2025-08-10T17:51:11Z,company,55,customer,183,1548.18,USD,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION,34,normal
381,2025-09-02T04:17:11Z,company,34,company,65,2927.48,GBP,PSU-PSD2,NG,AE,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY;HIGH_RISK_ENTITY,92,suspicious
382,2025-08-31T05:09:11Z,customer,88,customer,94,2857.72,CHF,SEPA,FR,FR,False,HIGH_RISK_ENTITY,35,normal
383,2025-08-27T19:29:11Z,customer,72,company,17,3792.17,CHF,PSU-PSD2,FR,SG,True,FONDS_SEIN_PAYS_TIER,41,normal
384,2025-09-02T20:27:11Z,customer,30,customer,7,1522.58,EUR,PSU-PSD2,FR,FR,False,,12,normal
385,2025-08-01T19:43:11Z,customer,19,customer,73,1359.15,USD,SWIFT,FR,FR,False,,8,normal
386,2025-07-21T19:33:11Z,company,61,customer,121,3308.81,GBP,CASH,GB,FR,True,,8,normal
387,2025-07-13T04:50:11Z,customer,112,company,38,2708.15,USD,CASH,FR,US,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,40,normal
388,2025-09-03T18:47:11Z,customer,123,customer,40,4763.23,EUR,SWIFT,FR,FR,False,,23,normal
389,2025-07-31T02:51:11Z,customer,10,company,59,1940.59,GBP,CASH,FR,AE,True,FONDS_SEIN_PAYS_TIER,27,normal
390,2025-08-06T17:37:11Z,customer,19,customer,17,2441.45,EUR,PSU-PSD2,FR,FR,False,,14,normal
391,2025-08-27T07:50:11Z,customer,132,customer,2,1118.13,CHF,CASH,FR,FR,False,,17,normal
392,2025-08-31T04:55:11Z,customer,63,company,43,1854.86,USD,SEPA,FR,SG,True,FONDS_SEIN_PAYS_TIER,39,normal
393,2025-07-27T00:31:11Z,customer,43,customer,106,7.3,EUR,SEPA,FR,FR,False,,4,normal
394,2025-08-20T08:50:11Z,customer,129,customer,63,512.33,GBP,CRYPTO,FR,FR,False,,23,normal
395,2025-07-22T08:33:11Z,customer,57,customer,171,1549.47,GBP,CRYPTO,FR,FR,False,,18,normal
396,2025-07-21T10:29:11Z,customer,75,customer,24,1714.54,GBP,PSU-PSD2,FR,FR,False,,20,normal
397,2025-09-06T09:59:11Z,company,18,company,62,2066.37,USD,CARD,IE,AE,True,FONDS_SEIN_PAYS_TIER,31,normal
398,2025-07-22T19:27:11Z,customer,22,customer,36,190.19,GBP,CASH,FR,FR,False,,24,normal
399,2025-07-21T21:29:11Z,company,80,customer,105,3659.76,USD,CASH,IE,FR,True,,13,normal
400,2025-08-27T22:17:11Z,company,1,customer,103,7612.43,GBP,CASH,IT,FR,True,,11,normal
401,2025-07-27T01:59:11Z,customer,38,company,39,654.38,GBP,PSU-PSD2,FR,GB,True,,30,normal
402,2025-07-31T09:34:11Z,customer,153,company,56,626.55,EUR,SEPA,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,62,normal
403,2025-07-26T04:23:11Z,customer,31,company,57,2456.51,CHF,SEPA,FR,AE,True,FONDS_SEIN_PAYS_TIER;ODD_HOUR_ACTIVITY,57,normal
404,2025-08-19T20:25:11Z,company,68,customer,188,1382.03,CHF,PSU-PSD2,CH,FR,True,,9,normal
405,2025-09-02T05:05:11Z,customer,109,customer,111,389.19,CHF,CASH,FR,FR,False,,12,normal
406,2025-08-30T04:05:11Z,company,75,company,28,179.12,GBP,CARD,ES,DE,True,,25,normal
407,2025-08-19T13:58:11Z,customer,124,company,36,322.69,CHF,SWIFT,FR,IT,True,,25,normal
408,2025-07-14T18:46:11Z,customer,182,customer,170,33.94,CHF,CASH,FR,FR,False,,20,normal
409,2025-08-19T19:28:11Z,customer,39,company,51,1245.05,CHF,SEPA,FR,BE,True,,20,normal
410,2025-08-20T02:03:11Z,customer,158,company,40,1375.88,USD,PSU-PSD2,FR,GB,True,,12,normal
411,2025-07-15T15:52:11Z,customer,127,customer,65,1608.87,GBP,CRYPTO,FR,FR,False,,24,normal
412,2025-08-27T18:06:11Z,customer,6,customer,108,4664.11,CHF,CRYPTO,FR,FR,False,,27,normal
413,2025-08-10T11:47:11Z,company,35,customer,163,1445.84,USD,SEPA,FR,FR,False,,25,normal
414,2025-08-01T11:57:11Z,company,60,company,73,1864.93,CHF,SEPA,CH,DE,True,,25,normal
415,2025-08-23T23:31:11Z,company,28,customer,86,3115.65,GBP,CARD,DE,FR,True,,18,normal
416,2025-08-24T14:52:11Z,customer,92,company,15,2100.06,GBP,SEPA,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,57,normal
417,2025-08-29T14:16:11Z,customer,154,company,2,27.09,GBP,CASH,FR,IE,True,,13,normal
418,2025-08-15T07:23:11Z,company,80,company,36,3331.42,USD,CARD,IE,IT,True,,14,normal
419,2025-07-23T01:30:11Z,customer,75,company,19,12811.84,GBP,CASH,FR,ES,True,ODD_HOUR_ACTIVITY,26,normal
420,2025-07-22T13:22:11Z,customer,21,customer,169,304.92,USD,SWIFT,FR,FR,False,,24,normal
421,2025-08-13T19:11:11Z,customer,87,company,77,1720.17,EUR,SWIFT,FR,DE,True,,16,normal
422,2025-07-24T00:24:11Z,company,51,customer,128,2539.94,USD,SWIFT,BE,FR,True,ODD_HOUR_ACTIVITY,33,normal
423,2025-08-09T22:40:11Z,company,60,customer,183,1963.83,CHF,CRYPTO,CH,FR,True,,31,normal
424,2025-07-26T22:54:11Z,customer,81,customer,105,2189.08,CHF,CARD,FR,FR,False,,17,normal
425,2025-09-08T06:04:11Z,customer,60,customer,101,4922.12,CHF,SEPA,FR,FR,False,,26,normal
426,2025-08-23T22:23:11Z,customer,62,customer,95,3824.11,USD,SWIFT,FR,FR,False,,30,normal
427,2025-08-20T03:24:11Z,customer,19,customer,113,3430.82,EUR,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,17,normal
428,2025-08-02T17:26:11Z,customer,29,company,5,3555.94,USD,CASH,FR,LU,True,HIGH_RISK_ENTITY,35,normal
429,2025-08-31T16:15:11Z,company,13,customer,175,511.48,USD,PSU-PSD2,CH,FR,True,,29,normal
430,2025-07-12T10:23:11Z,company,34,customer,170,573.16,GBP,CRYPTO,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,51,normal
431,2025-07-15T14:17:11Z,customer,3,company,59,1460.05,USD,PSU-PSD2,FR,AE,True,FONDS_SEIN_PAYS_TIER,42,normal
432,2025-07-12T17:16:11Z,customer,37,company,33,331.53,EUR,SWIFT,FR,CH,True,FONDS_SEIN_PAYS_TIER,25,normal
433,2025-07-18T06:19:11Z,customer,87,company,41,2029.99,GBP,CASH,FR,GB,True,,27,normal
434,2025-08-09T00:54:11Z,company,11,company,52,527.57,CHF,CASH,NG,SG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,42,normal
435,2025-08-06T09:39:11Z,customer,188,company,19,557.29,USD,CARD,FR,ES,True,,33,normal
436,2025-07-14T10:53:11Z,company,66,company,26,2745.51,CHF,CARD,IR,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,39,normal
437,2025-08-22T16:59:11Z,customer,151,customer,195,1927.15,GBP,PSU-PSD2,FR,FR,False,,18,normal
438,2025-08-05T05:50:11Z,company,77,company,13,213.2,USD,CASH,DE,CH,True,FONDS_SEIN_PAYS_TIER,28,normal
439,2025-08-25T07:30:11Z,customer,138,customer,117,901.02,USD,CRYPTO,FR,FR,False,,26,normal
440,2025-08-03T06:41:11Z,company,7,customer,198,2349.94,EUR,PSU-PSD2,NL,FR,True,,20,normal
441,2025-07-17T13:43:11Z,customer,89,company,33,3486.84,GBP,CRYPTO,FR,CH,True,FONDS_SEIN_PAYS_TIER,25,normal
442,2025-08-18T12:31:11Z,customer,132,customer,193,3243.33,CHF,CARD,FR,FR,False,,9,normal
